date,temperature,dewpoint,humidity,pressure,visibility,windspeed,precipitation,rain,winddirection
2005-02-18,2.0,-8.0,52.0,1020,10.0,8,0.0,0,357
2005-02-19,3.0,-4.0,57.0,1020,10.0,10,0.0,0,355
2005-02-20,6.0,-3.0,51.0,1015,10.0,11,0.0,0,323
2005-02-21,3.0,-6.0,50.0,1009,10.0,14,0.0,0,3
2005-02-22,2.0,-3.0,70.0,1004,9.0,16,0.0,1,229
2005-02-23,2.0,0.0,92.0,1008,8.0,5,0.0,1,7
2005-02-24,4.0,-1.0,75.0,1009,9.0,6,0.0,1,7
2005-02-25,2.0,-6.0,59.0,1009,10.0,6,0.0,0,339
2005-02-26,2.0,-6.0,60.0,1010,10.0,8,0.0,0,271
2005-02-27,2.0,-6.0,63.0,1009,10.0,8,0.0,0,41
2005-02-28,-1.0,-14.0,40.0,1006,10.0,23,0.0,0,45
2005-03-01,1.0,-13.0,38.0,1007,10.0,16,0.0,0,30
2005-03-02,2.0,-4.0,63.0,1007,10.0,10,0.0,0,297
2005-03-03,3.0,-3.0,63.0,1008,9.0,13,0.0,0,315
2005-03-04,2.0,-8.0,50.0,1013,10.0,18,0.0,0,10
2005-03-05,3.0,-6.0,50.0,1017,10.0,13,0.0,0,294
2005-03-06,6.0,-4.0,54.0,1016,10.0,11,0.0,0,353
2005-03-07,6.0,-10.0,40.0,1023,10.0,14,0.0,0,18
2005-03-08,3.0,-11.0,43.0,1026,10.0,6,0.0,0,342
2005-03-09,6.0,-8.0,45.0,1026,10.0,6,0.0,0,321
2005-03-10,7.0,-7.0,44.0,1022,10.0,6,0.0,0,286
2005-03-11,8.0,-8.0,38.0,1017,10.0,5,0.0,0,308
2005-03-12,7.0,-2.0,50.0,1014,10.0,8,0.0,0,224
2005-03-13,12.0,3.0,61.0,1011,9.0,6,0.0,0,265
2005-03-14,12.0,4.0,64.0,1015,10.0,5,0.0,0,312
2005-03-15,13.0,4.0,54.0,1021,10.0,8,0.0,0,325
2005-03-16,13.0,4.0,60.0,1028,10.0,6,0.0,0,70
2005-03-17,14.0,2.0,50.0,1029,10.0,8,0.0,0,64
2005-03-18,12.0,1.0,46.0,1027,10.0,8,0.0,0,75
2005-03-19,12.0,2.0,49.0,1022,10.0,6,0.0,0,309
2005-03-20,14.0,5.0,53.0,1017,9.0,6,0.0,0,300
2005-03-21,17.0,8.0,54.0,1012,9.0,8,0.0,0,194
2005-03-22,14.0,7.0,62.0,1014,10.0,21,0.0,0,221
2005-03-23,12.0,7.0,73.0,1014,10.0,10,0.0,1,219
2005-03-24,12.0,7.0,75.0,1019,10.0,6,0.0,0,154
2005-03-25,14.0,7.0,68.0,1014,10.0,13,0.0,1,234
2005-03-26,11.0,7.0,76.0,1011,9.0,11,0.0,1,213
2005-03-27,11.0,4.0,64.0,1015,10.0,19,0.0,0,249
2005-03-28,12.0,6.0,67.0,1018,10.0,14,0.0,0,232
2005-03-29,14.0,7.0,64.0,1019,10.0,19,0.0,1,256
2005-03-30,13.0,5.0,53.0,1022,10.0,14,0.0,0,284
2005-03-31,14.0,6.0,59.0,1021,10.0,3,0.0,0,354
2005-04-01,13.0,6.0,59.0,1015,10.0,8,0.0,0,73
2005-04-02,12.0,8.0,82.0,1015,9.0,13,0.0,1,156
2005-04-03,12.0,8.0,81.0,1019,10.0,6,0.0,1,150
2005-04-04,14.0,8.0,73.0,1023,10.0,6,0.0,0,127
2005-04-05,13.0,7.0,71.0,1026,10.0,5,0.0,0,206
2005-04-06,14.0,7.0,64.0,1024,8.0,6,0.0,0,135
2005-04-07,14.0,6.0,56.0,1013,10.0,6,0.0,0,259
2005-04-08,12.0,3.0,56.0,1011,10.0,14,0.0,1,5
2005-04-09,7.0,-4.0,48.0,1021,10.0,24,0.0,0,357
2005-04-10,7.0,-4.0,47.0,1026,10.0,23,0.0,0,1
2005-04-11,9.0,-1.0,50.0,1022,10.0,23,0.0,0,6
2005-04-12,13.0,2.0,51.0,1020,10.0,14,0.0,0,18
2005-04-13,12.0,2.0,55.0,1015,10.0,8,0.0,0,342
2005-04-14,13.0,4.0,55.0,1008,10.0,11,0.0,0,299
2005-04-15,9.0,-1.0,50.0,1010,10.0,19,0.0,1,297
2005-04-16,9.0,-2.0,45.0,1014,10.0,19,0.0,0,283
2005-04-17,10.0,4.0,58.0,1013,10.0,14,0.0,0,278
2005-04-18,14.0,5.0,58.0,1009,10.0,21,0.0,0,259
2005-04-19,12.0,1.0,48.0,1014,10.0,21,0.0,0,277
2005-04-20,14.0,3.0,51.0,1017,10.0,23,0.0,0,279
2005-04-21,17.0,6.0,53.0,1016,10.0,19,0.0,0,281
2005-04-22,17.0,7.0,52.0,1013,10.0,8,0.0,0,236
2005-04-23,16.0,4.0,50.0,1011,10.0,14,0.0,0,216
2005-04-24,14.0,6.0,58.0,1011,10.0,16,0.0,1,246
2005-04-25,13.0,1.0,43.0,1017,10.0,11,0.0,0,240
2005-04-26,14.0,0.0,41.0,1017,10.0,6,0.0,0,268
2005-04-27,17.0,1.0,37.0,1017,10.0,5,0.0,0,288
2005-04-28,18.0,0.0,33.0,1020,10.0,6,0.0,0,288
2005-04-29,20.0,0.0,30.0,1019,10.0,8,0.0,0,103
2005-04-30,19.0,3.0,32.0,1015,10.0,10,0.0,0,186
2005-05-01,20.0,6.0,40.0,1013,10.0,8,0.0,0,196
2005-05-02,20.0,4.0,37.0,1016,10.0,13,0.0,0,208
2005-05-03,16.0,1.0,35.0,1021,10.0,8,0.0,0,213
2005-05-04,19.0,2.0,35.0,1018,10.0,8,0.0,0,351
2005-05-05,17.0,2.0,42.0,1020,10.0,19,0.0,0,39
2005-05-06,16.0,-1.0,37.0,1022,10.0,10,0.0,0,32
2005-05-07,18.0,-1.0,30.0,1017,10.0,10,0.0,0,292
2005-05-08,20.0,2.0,30.0,1013,10.0,10,0.0,0,250
2005-05-09,22.0,6.0,36.0,1011,10.0,19,0.0,0,236
2005-05-10,20.0,6.0,40.0,1012,10.0,18,0.0,0,235
2005-05-11,17.0,6.0,51.0,1012,10.0,6,0.0,0,326
2005-05-12,16.0,10.0,67.0,1010,9.0,13,0.0,1,206
2005-05-13,16.0,9.0,69.0,1014,9.0,14,0.0,1,216
2005-05-14,14.0,4.0,54.0,1019,10.0,13,0.0,0,201
2005-05-15,13.0,2.0,43.0,1018,10.0,13,0.0,0,243
2005-05-16,11.0,2.0,52.0,1013,10.0,11,0.0,0,220
2005-05-17,13.0,3.0,54.0,1015,10.0,11,0.0,1,4
2005-05-18,14.0,2.0,46.0,1022,10.0,5,0.0,0,281
2005-05-19,18.0,1.0,33.0,1023,10.0,6,0.0,0,253
2005-05-20,21.0,2.0,31.0,1020,10.0,8,0.0,0,278
2005-05-21,20.0,4.0,36.0,1016,10.0,10,0.0,0,259
2005-05-22,17.0,3.0,40.0,1014,10.0,13,0.0,0,291
2005-05-23,16.0,-1.0,34.0,1020,10.0,5,0.0,0,22
2005-05-24,20.0,2.0,32.0,1022,10.0,8,0.0,0,114
2005-05-25,22.0,2.0,28.0,1022,10.0,10,0.0,0,158
2005-05-26,24.0,2.0,25.0,1019,10.0,6,0.0,0,157
2005-05-27,23.0,2.0,22.0,1016,10.0,11,0.0,0,209
2005-05-28,24.0,4.0,28.0,1015,10.0,10,0.0,0,138
2005-05-29,21.0,8.0,43.0,1017,10.0,11,0.0,0,293
2005-05-30,21.0,13.0,62.0,1021,10.0,8,0.0,0,26
2005-05-31,21.0,13.0,70.0,1022,10.0,10,0.0,1,10
2005-06-01,22.0,13.0,63.0,1018,10.0,6,0.0,1,9
2005-06-02,22.0,9.0,50.0,1016,10.0,5,0.0,0,151
2005-06-03,23.0,8.0,41.0,1015,10.0,6,0.0,0,326
2005-06-04,24.0,8.0,42.0,1017,10.0,8,0.0,0,302
2005-06-05,26.0,8.0,35.0,1019,10.0,10,0.0,0,11
2005-06-06,26.0,3.0,23.0,1019,10.0,11,0.0,0,15
2005-06-07,24.0,4.0,28.0,1022,10.0,18,0.0,0,27
2005-06-08,24.0,4.0,29.0,1022,10.0,8,0.0,0,2
2005-06-09,24.0,3.0,26.0,1020,10.0,10,0.0,0,222
2005-06-10,24.0,4.0,28.0,1015,10.0,13,0.0,1,309
2005-06-11,24.0,7.0,41.0,1011,10.0,10,0.0,0,243
2005-06-12,23.0,6.0,30.0,1009,10.0,14,0.0,0,239
2005-06-13,21.0,6.0,36.0,1010,10.0,18,0.0,0,226
2005-06-14,22.0,6.0,35.0,1016,10.0,13,0.0,0,268
2005-06-15,22.0,4.0,32.0,1022,10.0,6,0.0,0,317
2005-06-16,24.0,6.0,30.0,1023,10.0,6,0.0,0,351
2005-06-17,28.0,9.0,31.0,1023,10.0,8,0.0,0,69
2005-06-18,28.0,9.0,33.0,1021,10.0,11,0.0,0,159
2005-06-19,28.0,7.0,25.0,1017,10.0,8,0.0,0,147
2005-06-20,29.0,9.0,32.0,1017,10.0,13,0.0,0,12
2005-06-21,28.0,10.0,37.0,1019,10.0,8,0.0,0,195
2005-06-22,28.0,9.0,36.0,1020,10.0,10,0.0,0,338
2005-06-23,24.0,13.0,54.0,1022,10.0,16,0.0,1,45
2005-06-24,23.0,12.0,49.0,1017,10.0,10,0.0,1,239
2005-06-25,24.0,8.0,34.0,1016,10.0,11,0.0,0,217
2005-06-26,24.0,4.0,29.0,1017,10.0,10,0.0,0,204
2005-06-27,27.0,6.0,28.0,1017,10.0,11,0.0,0,150
2005-06-28,26.0,6.0,31.0,1016,10.0,16,0.0,0,206
2005-06-29,21.0,4.0,31.0,1015,10.0,10,0.0,0,281
2005-06-30,23.0,5.0,31.0,1016,10.0,6,0.0,0,289
2005-07-01,26.0,6.0,29.0,1019,10.0,6,0.0,0,2
2005-07-02,27.0,7.0,30.0,1020,10.0,11,0.0,0,322
2005-07-03,29.0,6.0,25.0,1016,10.0,8,0.0,0,254
2005-07-04,28.0,7.0,25.0,1012,10.0,11,0.0,0,253
2005-07-05,24.0,6.0,32.0,1017,10.0,8,0.0,0,13
2005-07-06,27.0,6.0,29.0,1017,10.0,11,0.0,0,6
2005-07-07,26.0,8.0,36.0,1015,10.0,16,0.0,0,14
2005-07-08,24.0,8.0,37.0,1015,10.0,14,0.0,0,17
2005-07-09,26.0,7.0,35.0,1016,10.0,11,0.0,0,355
2005-07-10,23.0,3.0,30.0,1019,10.0,18,0.0,0,33
2005-07-11,24.0,4.0,27.0,1023,10.0,10,0.0,0,53
2005-07-12,28.0,4.0,25.0,1021,10.0,11,0.0,0,349
2005-07-13,28.0,6.0,25.0,1019,10.0,13,0.0,0,345
2005-07-14,29.0,6.0,24.0,1018,10.0,8,0.0,0,146
2005-07-15,29.0,6.0,24.0,1019,10.0,14,0.0,0,186
2005-07-16,27.0,-1.0,17.0,1018,8.0,10,0.0,0,254
2005-07-17,24.0,1.0,20.0,1017,10.0,11,0.0,0,234
2005-07-18,24.0,5.0,31.0,1018,10.0,16,0.0,0,274
2005-07-19,26.0,3.0,26.0,1023,10.0,8,0.0,0,352
2005-07-20,29.0,4.0,24.0,1024,10.0,8,0.0,0,277
2005-07-21,29.0,2.0,17.0,1019,10.0,13,0.0,0,261
2005-07-22,28.0,3.0,20.0,1014,10.0,11,0.0,0,330
2005-07-23,27.0,6.0,26.0,1012,10.0,11,0.0,0,271
2005-07-24,27.0,3.0,22.0,1011,10.0,11,0.0,0,214
2005-07-25,26.0,9.0,35.0,1012,10.0,13,0.0,0,215
2005-07-26,24.0,11.0,42.0,1014,10.0,10,0.0,0,223
2005-07-27,27.0,10.0,35.0,1013,10.0,21,0.0,0,229
2005-07-28,24.0,11.0,44.0,1015,10.0,16,0.0,0,232
2005-07-29,24.0,5.0,31.0,1017,10.0,13,0.0,0,240
2005-07-30,21.0,1.0,26.0,1017,10.0,6,0.0,0,360
2005-07-31,24.0,5.0,32.0,1015,10.0,11,0.0,0,311
2005-08-01,26.0,9.0,44.0,1014,10.0,13,0.0,1,182
2005-08-02,21.0,6.0,41.0,1020,10.0,18,0.0,0,39
2005-08-03,23.0,1.0,28.0,1023,10.0,14,0.0,0,31
2005-08-04,26.0,1.0,22.0,1023,10.0,11,0.0,0,26
2005-08-05,26.0,2.0,21.0,1022,10.0,8,0.0,0,248
2005-08-06,28.0,-2.0,15.0,1019,10.0,10,0.0,0,305
2005-08-07,28.0,1.0,18.0,1016,10.0,8,0.0,0,325
2005-08-08,29.0,1.0,17.0,1012,10.0,10,0.0,0,255
2005-08-09,26.0,-2.0,17.0,1010,10.0,11,0.0,0,251
2005-08-10,23.0,12.0,55.0,1013,10.0,18,0.0,1,228
2005-08-11,23.0,10.0,50.0,1015,10.0,6,0.0,0,17
2005-08-12,24.0,4.0,30.0,1019,10.0,11,0.0,0,21
2005-08-13,27.0,4.0,25.0,1020,10.0,8,0.0,0,330
2005-08-14,27.0,3.0,22.0,1020,10.0,6,0.0,0,340
2005-08-15,28.0,4.0,23.0,1017,10.0,13,0.0,0,57
2005-08-16,27.0,8.0,31.0,1013,10.0,8,0.0,0,245
2005-08-17,26.0,5.0,28.0,1012,10.0,10,0.0,0,235
2005-08-18,26.0,6.0,28.0,1014,10.0,6,0.0,0,272
2005-08-19,24.0,9.0,39.0,1019,10.0,10,0.0,0,27
2005-08-20,22.0,4.0,36.0,1023,10.0,21,0.0,0,21
2005-08-21,18.0,3.0,36.0,1023,10.0,13,0.0,0,22
2005-08-22,19.0,3.0,36.0,1022,10.0,10,0.0,0,8
2005-08-23,23.0,6.0,36.0,1020,10.0,10,0.0,0,16
2005-08-24,24.0,4.0,31.0,1017,10.0,6,0.0,0,262
2005-08-25,24.0,1.0,23.0,1015,7.0,10,0.0,0,273
2005-08-26,24.0,3.0,25.0,1016,10.0,8,0.0,0,255
2005-08-27,26.0,7.0,30.0,1017,10.0,5,0.0,0,234
2005-08-28,26.0,8.0,31.0,1018,10.0,6,0.0,0,199
2005-08-29,27.0,12.0,42.0,1019,10.0,6,0.0,0,162
2005-08-30,28.0,12.0,42.0,1020,10.0,10,0.0,0,175
2005-08-31,26.0,11.0,40.0,1017,10.0,8,0.0,0,182
2005-09-01,24.0,6.0,30.0,1016,10.0,8,0.0,0,235
2005-09-02,26.0,10.0,40.0,1020,10.0,8,0.0,0,142
2005-09-03,27.0,9.0,37.0,1023,10.0,8,0.0,0,190
2005-09-04,26.0,3.0,26.0,1022,10.0,8,0.0,0,268
2005-09-05,23.0,4.0,27.0,1016,10.0,16,0.0,0,252
2005-09-06,19.0,7.0,44.0,1013,10.0,13,0.0,1,220
2005-09-07,17.0,9.0,61.0,1011,10.0,14,0.0,1,355
2005-09-08,20.0,10.0,61.0,1014,10.0,5,0.0,1,84
2005-09-09,20.0,9.0,54.0,1016,10.0,11,0.0,0,236
2005-09-10,19.0,6.0,46.0,1017,10.0,18,0.0,1,268
2005-09-11,17.0,5.0,44.0,1016,10.0,13,0.0,0,288
2005-09-12,18.0,7.0,48.0,1018,10.0,10,0.0,0,26
2005-09-13,18.0,6.0,47.0,1023,10.0,10,0.0,0,14
2005-09-14,20.0,6.0,42.0,1026,10.0,5,0.0,0,316
2005-09-15,21.0,6.0,38.0,1024,10.0,6,0.0,0,313
2005-09-16,22.0,6.0,36.0,1015,10.0,8,0.0,0,286
2005-09-17,17.0,7.0,48.0,1013,10.0,19,0.0,1,17
2005-09-18,13.0,-3.0,33.0,1019,10.0,16,0.0,0,4
2005-09-19,14.0,-6.0,29.0,1023,10.0,8,0.0,0,328
2005-09-20,17.0,-6.0,23.0,1022,10.0,5,0.0,0,287
2005-09-21,18.0,-6.0,21.0,1018,10.0,5,0.0,0,300
2005-09-22,19.0,-3.0,24.0,1018,10.0,6,0.0,0,225
2005-09-23,20.0,-1.0,26.0,1017,10.0,6,0.0,0,263
2005-09-24,21.0,2.0,29.0,1017,10.0,5,0.0,0,244
2005-09-25,19.0,6.0,41.0,1017,10.0,8,0.0,1,138
2005-09-26,18.0,4.0,47.0,1021,10.0,13,0.0,0,21
2005-09-27,18.0,4.0,43.0,1023,10.0,6,0.0,0,319
2005-09-28,19.0,6.0,44.0,1024,10.0,6,0.0,0,211
2005-09-29,20.0,4.0,38.0,1025,10.0,6,0.0,0,343
2005-09-30,20.0,2.0,36.0,1024,10.0,10,0.0,0,331
2005-10-01,21.0,2.0,30.0,1021,10.0,6,0.0,0,26
2005-10-02,17.0,4.0,44.0,1022,10.0,19,0.0,0,51
2005-10-03,14.0,0.0,41.0,1024,10.0,11,0.0,0,39
2005-10-04,14.0,-3.0,37.0,1023,10.0,8,0.0,0,344
2005-10-05,14.0,-5.0,29.0,1020,10.0,5,0.0,0,259
2005-10-06,16.0,-1.0,35.0,1018,10.0,5,0.0,0,198
2005-10-07,17.0,3.0,45.0,1018,10.0,6,0.0,0,325
2005-10-08,16.0,4.0,47.0,1020,10.0,6,0.0,0,330
2005-10-09,17.0,4.0,43.0,1022,10.0,6,0.0,1,325
2005-10-10,18.0,11.0,63.0,1019,10.0,6,0.0,1,166
2005-10-11,17.0,14.0,82.0,1016,9.0,5,0.0,1,70
2005-10-12,17.0,13.0,79.0,1014,9.0,16,0.0,1,187
2005-10-13,12.0,8.0,74.0,1015,10.0,11,0.0,1,200
2005-10-14,12.0,7.0,74.0,1017,9.0,5,0.0,1,59
2005-10-15,13.0,6.0,68.0,1020,10.0,3,0.0,0,134
2005-10-16,14.0,7.0,70.0,1021,10.0,6,0.0,0,350
2005-10-17,14.0,11.0,75.0,1017,10.0,5,0.0,0,350
2005-10-18,17.0,11.0,75.0,1015,8.0,10,0.0,1,203
2005-10-19,13.0,8.0,71.0,1018,9.0,8,0.0,0,190
2005-10-20,13.0,9.0,79.0,1016,9.0,5,0.0,1,239
2005-10-21,13.0,11.0,83.0,1015,8.0,8,0.0,1,205
2005-10-22,14.0,13.0,88.0,1014,9.0,8,0.0,1,185
2005-10-23,14.0,11.0,82.0,1020,7.0,5,0.0,0,172
2005-10-24,13.0,8.0,73.0,1024,9.0,6,0.0,0,299
2005-10-25,13.0,8.0,76.0,1023,8.0,5,0.0,0,343
2005-10-26,14.0,9.0,74.0,1020,9.0,8,0.0,0,51
2005-10-27,16.0,9.0,66.0,1017,10.0,10,0.0,1,161
2005-10-28,16.0,13.0,84.0,1017,9.0,13,0.0,1,179
2005-10-29,15.0,12.0,87.0,1018,6.0,6,0.0,0,180
2005-10-30,17.0,12.0,82.0,1014,10.0,6,0.0,1,250
2005-10-31,13.0,11.0,78.0,1016,9.0,18,0.0,1,214
2005-11-01,12.0,9.0,82.0,1024,9.0,10,0.0,0,165
2005-11-02,12.0,8.0,79.0,1023,9.0,3,0.0,0,121
2005-11-03,11.0,8.0,82.0,1021,10.0,3,0.0,0,349
2005-11-04,10.0,4.0,63.0,1022,10.0,10,0.0,0,17
2005-11-05,8.0,2.0,67.0,1028,10.0,3,0.0,0,19
2005-11-06,8.0,2.0,72.0,1028,10.0,5,0.0,0,2
2005-11-07,8.0,3.0,75.0,1026,8.0,5,0.0,0,349
2005-11-08,8.0,3.0,69.0,1024,10.0,8,0.0,0,288
2005-11-09,9.0,2.0,64.0,1028,10.0,14,0.0,1,339
2005-11-10,11.0,1.0,53.0,1030,10.0,21,0.0,0,22
2005-11-11,10.0,4.0,63.0,1028,10.0,10,0.0,0,27
2005-11-12,9.0,6.0,82.0,1018,9.0,8,0.0,1,174
2005-11-13,6.0,3.0,85.0,1007,10.0,5,0.0,1,22
2005-11-14,6.0,5.0,89.0,1010,8.0,6,0.0,1,4
2005-11-15,6.0,6.0,93.0,1010,9.0,5,0.0,1,352
2005-11-16,6.0,4.0,95.0,1013,4.0,5,0.0,0,135
2005-11-17,7.0,5.0,97.0,1016,1.0,3,0.0,0,108
2005-11-18,7.0,6.0,89.0,1015,4.0,3,0.0,0,86
2005-11-19,10.0,7.0,84.0,1017,8.0,5,0.0,0,354
2005-11-20,9.0,7.0,81.0,1022,10.0,8,0.0,0,14
2005-11-21,9.0,6.0,80.0,1021,10.0,6,0.0,0,13
2005-11-22,11.0,8.0,80.0,1018,10.0,5,0.0,0,335
2005-11-23,9.0,1.0,62.0,1019,10.0,8,0.0,0,9
2005-11-24,6.0,-2.0,59.0,1021,10.0,11,0.0,0,7
2005-11-25,4.0,0.0,73.0,1009,10.0,10,0.0,1,201
2005-11-26,3.0,-3.0,64.0,1002,10.0,16,0.0,1,281
2005-11-27,2.0,-2.0,70.0,1007,10.0,10,0.0,0,235
2005-11-28,6.0,1.0,75.0,1009,10.0,13,0.0,0,212
2005-11-29,3.0,-1.0,81.0,1011,6.0,6,0.0,0,18
2005-11-30,4.0,-2.0,67.0,1016,10.0,6,0.0,0,182
2005-12-01,4.0,-1.0,72.0,1012,9.0,8,0.0,0,195
2005-12-02,9.0,7.0,84.0,1003,9.0,21,0.0,1,221
2005-12-03,9.0,4.0,69.0,1014,10.0,19,0.0,1,242
2005-12-04,10.0,7.0,83.0,1016,10.0,18,0.0,1,213
2005-12-05,9.0,3.0,65.0,1013,10.0,19,0.0,0,257
2005-12-06,4.0,0.0,76.0,1016,10.0,3,0.0,0,93
2005-12-07,7.0,2.0,75.0,1022,10.0,5,0.0,0,265
2005-12-08,6.0,2.0,79.0,1026,8.0,5,0.0,0,348
2005-12-09,8.0,3.0,66.0,1027,10.0,13,0.0,0,354
2005-12-10,6.0,-4.0,56.0,1028,10.0,6,0.0,0,344
2005-12-11,2.0,-5.0,67.0,1026,10.0,6,0.0,0,308
2005-12-12,3.0,-4.0,69.0,1023,10.0,6,0.0,0,342
2005-12-13,3.0,-2.0,73.0,1023,10.0,6,0.0,0,37
2005-12-14,6.0,-3.0,62.0,1020,10.0,8,0.0,0,25
2005-12-15,3.0,-4.0,63.0,1020,10.0,8,0.0,0,4
2005-12-16,2.0,-4.0,67.0,1023,8.0,6,0.0,0,6
2005-12-17,4.0,-1.0,70.0,1020,8.0,11,0.0,0,3
2005-12-18,5.0,-1.0,70.0,1021,10.0,11,0.0,0,354
2005-12-19,2.0,-1.0,83.0,1024,10.0,5,0.0,0,352
2005-12-20,6.0,2.0,77.0,1025,10.0,3,0.0,0,12
2005-12-21,6.0,0.0,73.0,1028,10.0,5,0.0,0,9
2005-12-22,3.0,-5.0,63.0,1030,10.0,5,0.0,0,346
2005-12-23,2.0,-6.0,66.0,1025,10.0,5,0.0,0,345
2005-12-24,2.0,-4.0,76.0,1023,10.0,5,0.0,0,338
2005-12-25,3.0,-1.0,81.0,1019,9.0,3,0.0,0,352
2005-12-26,3.0,2.0,92.0,1011,4.0,5,0.0,1,350
2005-12-27,8.0,5.0,80.0,1006,9.0,16,0.0,1,234
2005-12-28,3.0,-2.0,64.0,1013,10.0,13,0.0,0,22
2005-12-29,3.0,-1.0,72.0,1018,10.0,6,0.0,0,182
2005-12-30,10.0,6.0,75.0,1021,10.0,13,0.0,0,215
2005-12-31,8.0,5.0,78.0,1021,10.0,14,0.0,0,223
2006-01-01,8.0,0.0,56.0,1020,10.0,19,0.0,0,277
2006-01-02,6.0,0.0,69.0,1025,10.0,6,0.0,0,348
2006-01-03,7.0,0.0,61.0,1026,10.0,18,0.0,0,5
2006-01-04,4.0,-1.0,69.0,1021,10.0,8,0.0,0,14
2006-01-05,5.0,1.0,76.0,1014,10.0,5,0.0,0,159
2006-01-06,4.0,3.0,92.0,1009,7.0,8,0.0,1,19
2006-01-07,6.0,4.0,90.0,1012,9.0,10,0.0,1,346
2006-01-08,7.0,4.0,84.0,1017,10.0,6,0.0,1,348
2006-01-09,6.0,4.0,84.0,1023,10.0,5,0.0,1,209
2006-01-10,4.0,2.0,77.0,1025,10.0,13,0.0,0,26
2006-01-11,7.0,3.0,78.0,1030,10.0,3,0.0,0,31
2006-01-12,4.0,1.0,83.0,1028,9.0,5,0.0,0,343
2006-01-13,4.0,1.0,84.0,1025,9.0,5,0.0,0,188
2006-01-14,3.0,2.0,85.0,1024,7.0,5,0.0,0,24
2006-01-15,6.0,3.0,84.0,1020,7.0,6,0.0,1,215
2006-01-16,3.0,2.0,90.0,1016,8.0,5,0.0,1,28
2006-01-17,7.0,3.0,79.0,1021,10.0,6,0.0,0,266
2006-01-18,7.0,3.0,81.0,1022,9.0,5,0.0,0,350
2006-01-19,8.0,3.0,77.0,1020,10.0,6,0.0,0,353
2006-01-20,6.0,3.0,87.0,1025,7.0,5,0.0,0,108
2006-01-21,4.0,3.0,88.0,1026,7.0,5,0.0,0,19
2006-01-22,6.0,2.0,81.0,1024,8.0,6,0.0,0,357
2006-01-23,6.0,1.0,75.0,1026,9.0,6,0.0,0,338
2006-01-24,2.0,-1.0,80.0,1025,9.0,8,0.0,0,1
2006-01-25,3.0,-1.0,73.0,1020,10.0,6,0.0,0,29
2006-01-26,3.0,-2.0,76.0,1011,10.0,6,0.0,0,347
2006-01-27,2.0,-6.0,59.0,1009,10.0,13,0.0,0,19
2006-01-28,0.0,-8.0,57.0,1009,10.0,13,0.0,0,22
2006-01-29,-2.0,-6.0,73.0,1010,9.0,6,0.0,0,22
2006-01-30,-2.0,-4.0,83.0,1016,9.0,5,0.0,0,354
2006-01-31,3.0,-1.0,74.0,1021,10.0,5,0.0,0,360
2006-02-01,6.0,1.0,77.0,1022,7.0,5,0.0,0,356
2006-02-02,6.0,1.0,77.0,1017,6.0,5,0.0,0,332
2006-02-03,7.0,2.0,76.0,1012,8.0,6,0.0,0,327
2006-02-04,5.0,-2.0,67.0,1015,8.0,8,0.0,0,360
2006-02-05,3.0,-6.0,56.0,1020,10.0,8,0.0,0,359
2006-02-06,4.0,-5.0,56.0,1024,8.0,6,0.0,0,316
2006-02-07,4.0,-4.0,61.0,1024,8.0,5,0.0,0,329
2006-02-08,6.0,-3.0,63.0,1019,8.0,5,0.0,0,335
2006-02-09,6.0,-3.0,62.0,1017,9.0,5,0.0,0,355
2006-02-10,6.0,-2.0,63.0,1016,8.0,5,0.0,0,347
2006-02-11,9.0,-1.0,60.0,1018,9.0,5,0.0,0,319
2006-02-12,8.0,1.0,65.0,1022,10.0,5,0.0,0,352
2006-02-13,7.0,-2.0,60.0,1022,8.0,5,0.0,0,198
2006-02-14,7.0,1.0,66.0,1021,8.0,5,0.0,0,298
2006-02-15,7.0,2.0,77.0,1021,7.0,6,0.0,0,229
2006-02-16,9.0,6.0,77.0,1013,10.0,19,0.0,0,224
2006-02-17,7.0,2.0,65.0,1013,10.0,19,0.0,0,225
2006-02-18,9.0,4.0,74.0,1011,10.0,27,0.0,1,214
2006-02-19,7.0,2.0,72.0,1007,10.0,29,0.0,1,237
2006-02-20,6.0,0.0,70.0,1009,10.0,16,0.0,0,239
2006-02-21,6.0,-1.0,64.0,1008,10.0,11,0.0,0,295
2006-02-22,3.0,-2.0,64.0,1012,10.0,8,0.0,0,24
2006-02-23,3.0,-1.0,80.0,1015,8.0,11,0.0,1,15
2006-02-24,3.0,-3.0,64.0,1010,8.0,6,0.0,0,231
2006-02-25,3.0,0.0,83.0,1007,8.0,13,0.0,1,183
2006-02-26,3.0,0.0,81.0,1000,8.0,14,0.0,1,298
2006-02-27,6.0,-1.0,62.0,1011,10.0,13,0.0,0,338
2006-02-28,4.0,-5.0,56.0,1013,10.0,6,0.0,0,5
2006-03-01,4.0,-4.0,59.0,1012,10.0,10,0.0,0,357
2006-03-02,4.0,-3.0,60.0,1015,10.0,6,0.0,0,248
2006-03-03,6.0,2.0,73.0,1016,10.0,16,0.0,0,230
2006-03-04,9.0,7.0,86.0,1008,8.0,21,0.0,1,194
2006-03-05,4.0,-2.0,62.0,1011,10.0,29,0.0,1,329
2006-03-06,4.0,-3.0,57.0,1025,10.0,6,0.0,0,328
2006-03-07,7.0,2.0,69.0,1027,10.0,6,0.0,0,261
2006-03-08,11.0,6.0,64.0,1024,10.0,10,0.0,0,208
2006-03-09,10.0,6.0,70.0,1020,8.0,10,0.0,0,236
